
# McMurdo Dry Valleys LTER - www.mcmlter.org
# 
#########################################################################################
# MCM LTER data may be used freely with the following restrictions:
# -The Principal Investigator be sent a notice stating reasons for 
# 	acquiring any data and a description of the publication intentions.
# -The Principal Investigator of the data set be sent a copy of any
# 	report or manuscript prior to submission and be adequately cited
# 	in any resultant publications.
# -A copy of any resultant publications should be sent to the MCM LTER data
# 	manager and PI.
# -The end-user follow the guidelines set forth in the LTER Network Data Access Policy, 
#	Data Access Requirements, and General Data Use Agreement found at:
# 	http://www.mcmlter.org/data_guidelines.htm
#########################################################################################
# 
# DESCRIPTION OF COLUMN HEADERS:
# 
# All meteorological stations contain the following column headers:
# METLOCID		Met Station ID - see www.mcmlter.org/data/meteorology/locations/metlocs.html for more info
# DATE_TIME		Date and 24 Hour Time
# 
# The remaining columns depend on the parameters measured at the station and will have a statistic,
# 	followed by and underscore, followed by the parameter:
# 
# Statistics:
# MEAN		Daily/Monthly Mean
# STDDEV	Daily/Monthly Standard Deviation
# MIN		Minimum Daily/Monthly Value
# MAX		Maximum Daily/Monthly Value
# N		Number of Observations (N_COMMENTS = the number of comments. If > 0 refer to original 15-minute data)
# 
# Query Executed: 2015-11-11 19:14:20.0
# 
# METADATA URLs (copy and paste these links into your web browser):
# 
# Beacon Valley Station General Metadata: 
# http://mcm.lternet.edu/content/beacon-valley-meteorological-station-measurements
# Units and Column Descriptions for BENM_AIRT:
# http://mcm.lternet.edu/content/BENMAIRT
# 

METLOCID,DATE_TIME,AVG_AIRT3M,STD_AIRT3M,MIN_AIRT3M,MAX_AIRT3M,N_AIRT3M
BENM,02/24/2010,-17.511875,4.199508,-23.3,-10.56,96
BENM,02/25/2010,-15.22375,3.555392,-21.06,-10.07,96
BENM,02/26/2010,-14.290208,1.507469,-16.93,-11.26,96
BENM,02/27/2010,-16.120833,1.653446,-20.31,-13.93,96
BENM,02/28/2010,-13.990313,1.30116,-16.89,-12.11,96
BENM,03/01/2010,-11.875,.978559,-13.44,-9.44,96
BENM,03/02/2010,-12.584063,1.195176,-15.52,-10.3,96
BENM,03/03/2010,-16.713229,1.972146,-19.8,-12.12,96
BENM,03/04/2010,-18.958646,2.229765,-22.96,-15.55,96
BENM,03/05/2010,-19.102708,2.461029,-22.34,-14.83,96
BENM,03/06/2010,-19.926771,2.232819,-23.16,-15.27,96
BENM,03/07/2010,-19.1125,3.208903,-23.13,-12.84,96
BENM,03/08/2010,-20.856458,2.15048,-24.31,-14.9,96
BENM,03/09/2010,-23.859479,2.221337,-27.49,-19.32,96
BENM,03/10/2010,-19.094063,2.893412,-24.13,-14.83,96
BENM,03/11/2010,-17.128958,1.285191,-19.41,-15.21,96
BENM,03/12/2010,-15.245521,.375693,-16.12,-14.51,96
BENM,03/13/2010,-15.665417,.841186,-18.77,-13.94,96
BENM,03/14/2010,-18.675104,2.733682,-22.46,-12.22,96
BENM,03/15/2010,-18.859063,2.344969,-23.1,-13.15,96
BENM,03/16/2010,-19.955208,1.825277,-23.51,-15.62,96
BENM,03/17/2010,-19.23,2.825939,-23.44,-14.23,96
BENM,03/18/2010,-14.37125,3.544425,-21.04,-10.52,96
BENM,03/19/2010,-10.754479,.793168,-12.94,-9.14,96
BENM,03/20/2010,-11.124479,1.293791,-13.66,-8.19,96
BENM,03/21/2010,-13.933958,1.318622,-16.47,-11.38,96
BENM,03/22/2010,-17.283854,2.079492,-21.56,-13.24,96
BENM,03/23/2010,-23.101979,1.886011,-28.09,-19.63,96
BENM,03/24/2010,-29.988646,1.509947,-32.06,-25.6,96
BENM,03/25/2010,-30.324063,1.739207,-33.29,-25.75,96
BENM,03/26/2010,-31.798438,1.512612,-34.49,-27.58,96
BENM,03/27/2010,-34.067708,1.821839,-37.38,-27.89,96
BENM,03/28/2010,-36.229792,1.83945,-39.31,-32.24,96
BENM,03/29/2010,-28.708125,4.114938,-36.1,-22.62,96
BENM,03/30/2010,-27.570729,1.286413,-30.93,-24.12,96
BENM,03/31/2010,-28.530938,1.294998,-30.94,-25.47,96
BENM,04/01/2010,-29.639479,1.754645,-32.48,-25.35,96
BENM,04/02/2010,-30.588333,2.177532,-34.48,-24.11,96
BENM,04/03/2010,-29.982083,2.077688,-33.74,-25.33,96
BENM,04/04/2010,-30.337813,1.556938,-33.16,-27.08,96
BENM,04/05/2010,-26.516979,4.089593,-32.18,-16.54,96
BENM,04/06/2010,-19.538021,1.641132,-22.78,-16.75,96
BENM,04/07/2010,-22.168854,2.124157,-26.17,-19.78,96
BENM,04/08/2010,-28.263646,1.959547,-31.51,-24.05,96
BENM,04/09/2010,-25.342813,2.174212,-30.1,-21.69,96
BENM,04/10/2010,-26.784375,2.701692,-30.78,-21.76,96
BENM,04/11/2010,-21.381042,.82327,-23.01,-19.67,96
BENM,04/12/2010,-19.394583,1.25481,-21.77,-17.71,96
BENM,04/13/2010,-23.998854,2.828699,-26.67,-18.23,96
BENM,04/14/2010,-28.186042,1.761801,-31.82,-25.32,96
BENM,04/15/2010,-31.909063,.803006,-33.53,-29.99,96
BENM,04/16/2010,-25.785833,4.700532,-32.77,-20.68,96
BENM,04/17/2010,-22.757708,1.597214,-26.6,-20.3,96
BENM,04/18/2010,-26.053438,1.379857,-29.02,-23.17,96
BENM,04/19/2010,-27.928333,.797639,-29.43,-25.72,96
BENM,04/20/2010,-28.209792,1.262827,-30.51,-25.08,96
BENM,04/21/2010,-31.754583,1.358113,-34.26,-28.19,96
BENM,04/22/2010,-33.174271,.911622,-34.72,-30.81,96
BENM,04/23/2010,-30.098646,1.447432,-32.71,-26.48,96
BENM,04/24/2010,-25.675417,3.601967,-32.28,-19.99,96
BENM,04/25/2010,-17.868542,1.926069,-21.79,-14.96,96
BENM,04/26/2010,-18.173021,1.844032,-21.97,-14.24,96
BENM,04/27/2010,-19.731667,3.408536,-24.43,-12.7,96
BENM,04/28/2010,-26.973333,2.152127,-30.42,-22.05,96
BENM,04/29/2010,-31.571354,1.841551,-34.65,-26.23,96
BENM,04/30/2010,-29.640729,1.963449,-32.62,-25.96,96
BENM,05/01/2010,-22.369479,4.374377,-32.74,-18.17,96
BENM,05/02/2010,-28.800729,1.742624,-32.31,-23.35,96
BENM,05/03/2010,-29.803958,1.741079,-33.26,-24.97,96
BENM,05/04/2010,-28.329375,4.440714,-35.06,-21.5,96
BENM,05/05/2010,-22.49625,.680973,-23.63,-21.02,96
BENM,05/06/2010,-21.936146,1.82271,-24.85,-18.78,96
BENM,05/07/2010,-19.428438,1.314684,-23.06,-16.75,96
BENM,05/08/2010,-20.030833,3.392023,-25,-14.58,96
BENM,05/09/2010,-20.864792,2.802062,-25.31,-15.78,96
BENM,05/10/2010,-26.061563,2.630592,-30.43,-20.43,96
BENM,05/11/2010,-32.681458,1.488645,-35.81,-29.84,96
BENM,05/12/2010,-34.926563,.817363,-36.83,-32.22,96
BENM,05/13/2010,-35.680625,1.669329,-39.32,-31.82,96
BENM,05/14/2010,-35.682708,1.886057,-39,-31.24,96
BENM,05/15/2010,-38.079375,1.167964,-40.66,-34.31,96
BENM,05/16/2010,-34.46,2.529215,-39.99,-31.01,96
BENM,05/17/2010,-32.307188,2.559772,-36.75,-27.71,96
BENM,05/18/2010,-38.614896,2.42502,-43.11,-34.5,96
BENM,05/19/2010,-43.161354,1.126872,-45.47,-39.86,96
BENM,05/20/2010,-33.379063,2.390813,-40.91,-29.52,96
BENM,05/21/2010,-26.206667,1.726508,-29.42,-23.49,96
BENM,05/22/2010,-27.133125,2.500989,-31.26,-23.23,96
BENM,05/23/2010,-20.893229,2.048265,-29.36,-18.23,96
BENM,05/24/2010,-22.473333,3.358621,-29.09,-16.54,96
BENM,05/25/2010,-28.594375,.770438,-29.94,-26.62,96
BENM,05/26/2010,-29.942083,1.371258,-33.8,-26.63,96
BENM,05/27/2010,-30.939375,1.935672,-33.51,-27.09,96
BENM,05/28/2010,-34.203333,2.009047,-37.37,-30.4,96
BENM,05/29/2010,-26.844688,2.139767,-31.05,-22.63,96
BENM,05/30/2010,-18.783542,2.194757,-25.99,-16.93,96
BENM,05/31/2010,-23.801354,2.849374,-27.7,-17.3,96
BENM,06/01/2010,-29.384792,2.34591,-34.32,-23.92,96
BENM,06/02/2010,-33.608333,.824562,-35.06,-30.31,96
BENM,06/03/2010,-35,.969275,-36.71,-32.12,96
BENM,06/04/2010,-34.340313,.7818,-35.68,-31.75,96
BENM,06/05/2010,-27.183333,1.824692,-33.29,-24.89,96
BENM,06/06/2010,-21.262292,2.900094,-31.28,-18.21,96
BENM,06/07/2010,-26.479479,4.411381,-32.22,-19.07,96
BENM,06/08/2010,-32.050938,2.085766,-35.54,-27.88,96
BENM,06/09/2010,-34.093021,2.771135,-38.72,-27.76,96
BENM,06/10/2010,-22.412083,1.657185,-30.73,-18.36,96
BENM,06/11/2010,-24.644688,4.4171,-31.05,-15.68,96
BENM,06/12/2010,-35.495208,2.123412,-38.78,-29.77,96
BENM,06/13/2010,-31.049583,2.986905,-37.57,-26.69,96
BENM,06/14/2010,-31.51875,1.273176,-33.95,-28.64,96
BENM,06/15/2010,-33.858958,.876148,-35.8,-31.33,96
BENM,06/16/2010,-36.622604,1.269596,-38.65,-33.04,96
BENM,06/17/2010,-34.893125,.868166,-36.43,-32.56,96
BENM,06/18/2010,-35.725313,.73692,-37.55,-33.09,96
BENM,06/19/2010,-35.315833,.899521,-36.91,-31.43,96
BENM,06/20/2010,-35.220833,.928564,-37.28,-33.35,96
BENM,06/21/2010,-36.063854,1.268119,-39.47,-33.54,96
BENM,06/22/2010,-38.736979,1.110138,-40.88,-36.09,96
BENM,06/23/2010,-36.278646,3.635872,-41.27,-30.59,96
BENM,06/24/2010,-30.317396,2.991631,-35.55,-26.49,96
BENM,06/25/2010,-24.792083,1.692783,-27.58,-21.07,96
BENM,06/26/2010,-18.150313,1.469886,-21.11,-15.5,96
BENM,06/27/2010,-19.523438,1.674539,-22.03,-15.3,96
BENM,06/28/2010,-22.98,2.273698,-26.93,-17.82,96
BENM,06/29/2010,-28.741667,2.07227,-32.82,-23.39,96
BENM,06/30/2010,-33.183021,1.859818,-36.18,-28.56,96
BENM,07/01/2010,-32.761771,2.295635,-36.27,-28.83,96
BENM,07/02/2010,-35.267396,1.50859,-37.65,-30.66,96
BENM,07/03/2010,-37.658958,.743732,-39.09,-35.19,96
BENM,07/04/2010,-34.601563,2.340899,-38.53,-30.34,96
BENM,07/05/2010,-35.509375,1.187456,-37.68,-31.84,96
BENM,07/06/2010,-30.297917,3.152477,-34.8,-24.79,96
BENM,07/07/2010,-24.872813,.844374,-26.83,-23.41,96
BENM,07/08/2010,-21.404375,1.00892,-23.15,-19.26,96
BENM,07/09/2010,-21.549896,1.664454,-23.46,-17.8,96
BENM,07/10/2010,-22.318021,1.838007,-26.85,-19.17,96
BENM,07/11/2010,-29.115208,2.113338,-34.26,-24.08,96
BENM,07/12/2010,-29.723021,1.090544,-32.48,-27.44,96
BENM,07/13/2010,-33.1075,1.369778,-35.93,-29.39,96
BENM,07/14/2010,-33.528854,2.410463,-37.45,-27.53,96
BENM,07/15/2010,-34.732188,1.251072,-36.89,-31.23,96
BENM,07/16/2010,-31.910208,1.633755,-35.35,-27.07,96
BENM,07/17/2010,-36.897813,1.185155,-39.5,-34.3,96
BENM,07/18/2010,-39.282083,3.100709,-43.79,-32.97,96
BENM,07/19/2010,-41.250833,1.511212,-44.35,-36.79,96
BENM,07/20/2010,-31.142188,5.987135,-43.33,-25.59,96
BENM,07/21/2010,-23.881354,1.308086,-26.61,-21.54,96
BENM,07/22/2010,-31.052083,2.686347,-34.98,-25.88,96
BENM,07/23/2010,-28.426354,1.626791,-32.24,-24.65,96
BENM,07/24/2010,-32.832708,3.045318,-36.65,-26.05,96
BENM,07/25/2010,-37.274583,1.365732,-40.21,-34.4,96
BENM,07/26/2010,-38.176667,1.219337,-40.71,-35.21,96
BENM,07/27/2010,-28.476667,1.737825,-36.6,-26.65,96
BENM,07/28/2010,-33.514479,1.943901,-36.43,-27.47,96
BENM,07/29/2010,-35.696979,.962421,-37.38,-33.1,96
BENM,07/30/2010,-37.361458,1.666448,-42.01,-35.01,96
BENM,07/31/2010,-41.936771,.874457,-43.79,-39.08,96
BENM,08/01/2010,-36.838438,2.169782,-41.54,-33.28,96
BENM,08/02/2010,-36.83125,2.047755,-40.03,-32.53,96
BENM,08/03/2010,-38.144479,1.797698,-40.67,-34.01,96
BENM,08/04/2010,-27.123542,7.230533,-40.63,-20.01,96
BENM,08/05/2010,-24.547292,2.524478,-28.11,-19.8,96
BENM,08/06/2010,-19.984271,.708653,-21.87,-18.34,96
BENM,08/07/2010,-20.413646,1.577717,-24.58,-18.71,96
BENM,08/08/2010,-28.048542,3.029588,-32.58,-20.08,96
BENM,08/09/2010,-31.400938,1.239217,-33.69,-28.31,96
BENM,08/10/2010,-31.041146,2.976856,-35.85,-27.59,96
BENM,08/11/2010,-27.166354,1.867094,-31.75,-24.34,96
BENM,08/12/2010,-30.634271,4.775846,-40.02,-23.9,96
BENM,08/13/2010,-40.393229,1.060031,-42.34,-36.42,96
BENM,08/14/2010,-38.518333,2.811577,-42.38,-33.61,96
BENM,08/15/2010,-33.585417,4.118537,-40.63,-25.02,96
BENM,08/16/2010,-23.529792,2.824236,-29.32,-18.4,96
BENM,08/17/2010,-20.043542,2.317149,-23.84,-16.18,96
BENM,08/18/2010,-30.899583,4.089643,-36.57,-22.89,96
BENM,08/19/2010,-32.065313,1.379752,-35.66,-29.86,96
BENM,08/20/2010,-30.667292,3.218453,-36.26,-25.95,96
BENM,08/21/2010,-22.834896,1.789076,-28.61,-18.2,96
BENM,08/22/2010,-22.655625,1.659929,-25.92,-19.42,96
BENM,08/23/2010,-25.489583,1.254517,-27.81,-22.57,96
BENM,08/24/2010,-26.079167,1.995368,-30.1,-21.7,96
BENM,08/25/2010,-20.844896,2.635181,-26.1,-17.46,96
BENM,08/26/2010,-27.078229,2.550156,-31.02,-22.38,96
BENM,08/27/2010,-31.346354,2.401566,-34.05,-25.43,96
BENM,08/28/2010,-32.532604,.896745,-34.45,-29.59,96
BENM,08/29/2010,-28.879688,3.189382,-33.59,-21.09,96
BENM,08/30/2010,-26.96375,2.817579,-31.4,-21.85,96
BENM,08/31/2010,-28.073438,2.734437,-33.21,-23.76,96
BENM,09/01/2010,-25.715521,3.599009,-32.18,-20.99,96
BENM,09/02/2010,-35.384479,1.703862,-38.28,-31.04,96
BENM,09/03/2010,-31.891458,3.990921,-37.88,-24.31,96
BENM,09/04/2010,-23.354688,.693871,-25.18,-22.02,96
BENM,09/05/2010,-25.090208,2.584703,-30.4,-20.69,96
BENM,09/06/2010,-27.04875,2.631624,-31.52,-21.74,96
BENM,09/07/2010,-34.402917,1.810111,-38.07,-29.71,96
BENM,09/08/2010,-31.749271,1.756063,-34.66,-28.48,96
BENM,09/09/2010,-29.167708,2.423722,-33.69,-25.57,96
BENM,09/10/2010,-33.2675,2.020005,-37.58,-27.48,96
BENM,09/11/2010,-36.412396,2.011888,-39.76,-32.97,96
BENM,09/12/2010,-33.609063,1.823012,-36.29,-29.7,96
BENM,09/13/2010,-33.571563,1.687837,-37.57,-29.81,96
BENM,09/14/2010,-38.817292,1.718957,-41.35,-34.1,96
BENM,09/15/2010,-38.189896,3.027594,-42.82,-32.22,96
BENM,09/16/2010,-24.49625,4.072723,-32.35,-20.47,96
BENM,09/17/2010,-25.456667,1.586858,-28.39,-20.18,96
BENM,09/18/2010,-28.911563,1.644973,-33.22,-26.43,96
BENM,09/19/2010,-30.187083,2.308543,-34.37,-24.66,96
BENM,09/20/2010,-31.226458,2.282219,-34.56,-27.33,96
BENM,09/21/2010,-23.918542,2.011464,-28.65,-20.78,96
BENM,09/22/2010,-20.222813,.534405,-21.68,-19.22,96
BENM,09/23/2010,-21.217708,1.453834,-25.08,-17.94,96
BENM,09/24/2010,-24.265625,2.79173,-29.21,-18.71,96
BENM,09/25/2010,-21.761458,3.109031,-25.94,-14.22,96
BENM,09/26/2010,-25.526146,2.798327,-29.52,-18.81,96
BENM,09/27/2010,-33.186042,2.486393,-37.43,-27.66,96
BENM,09/28/2010,-31.237917,6.202102,-38.67,-21.86,96
BENM,09/29/2010,-23.099375,2.705658,-28.56,-16.76,96
BENM,09/30/2010,-26.373854,3.536647,-31.2,-18.59,96
BENM,10/01/2010,-28.660521,2.652917,-32.97,-23.15,96
BENM,10/02/2010,-22.215208,3.066338,-31.78,-18.87,96
BENM,10/03/2010,-22.121354,1.550778,-24.24,-19.15,96
BENM,10/04/2010,-18.446771,1.359193,-20.73,-15.82,96
BENM,10/05/2010,-20.544375,1.104182,-22.72,-18.76,96
BENM,10/06/2010,-21.319688,1.78854,-24.63,-17.43,96
BENM,10/07/2010,-15.241563,1.157057,-20.11,-13.08,96
BENM,10/08/2010,-17.064896,1.461998,-20.6,-12.16,96
BENM,10/09/2010,-19.121458,2.997784,-23.83,-13.82,96
BENM,10/10/2010,-22.341667,2.732016,-26.62,-17.66,96
BENM,10/11/2010,-29.939688,1.611568,-33.3,-26.53,96
BENM,10/12/2010,-26.019167,4.86485,-33.37,-20.4,96
BENM,10/13/2010,-19.821042,1.424046,-22.43,-17.74,96
BENM,10/14/2010,-17.583542,1.261816,-20.99,-12.96,96
BENM,10/15/2010,-21.910729,2.479423,-25.92,-17.62,96
BENM,10/16/2010,-19.774792,5.096655,-27.13,-13.11,96
BENM,10/17/2010,-20.656042,2.778262,-25.25,-16.46,96
BENM,10/18/2010,-24.833542,1.991639,-28.29,-22.05,96
BENM,10/19/2010,-26.104063,2.623548,-30.58,-22.61,96
BENM,10/20/2010,-24.103542,1.957646,-27.03,-20.55,96
BENM,10/21/2010,-19.151667,3.353758,-25.39,-15.97,96
BENM,10/22/2010,-16.630208,1.116853,-18.97,-14.48,96
BENM,10/23/2010,-17.224375,2.204341,-21.14,-13.34,96
BENM,10/24/2010,-17.668021,1.730984,-20.51,-14.8,96
BENM,10/25/2010,-19.433229,2.552698,-24.07,-15.97,96
BENM,10/26/2010,-18.53625,3.444706,-24.34,-14.4,96
BENM,10/27/2010,-16.417604,1.865329,-19.93,-13.65,96
BENM,10/28/2010,-17.701042,1.943784,-21.72,-13.81,96
BENM,10/29/2010,-18.161354,4.01647,-24.5,-13.19,96
BENM,10/30/2010,-19.124896,1.075162,-21.53,-16.77,96
BENM,10/31/2010,-16.017396,4.560887,-22.2,-7.92,96
BENM,11/01/2010,-17.028958,2.032984,-21.68,-13.39,96
BENM,11/02/2010,-20.011563,1.496167,-22.87,-18.09,96
BENM,11/03/2010,-19.217396,2.402726,-24.11,-15.81,96
BENM,11/04/2010,-15.519271,1.117802,-17.57,-14.18,96
BENM,11/05/2010,-14.177604,1.448356,-18.8,-12.32,96
BENM,11/06/2010,-17.741771,3.035434,-23.27,-14,96
BENM,11/07/2010,-12.985,2.909312,-18.46,-9.99,96
BENM,11/08/2010,-12.479896,2.157418,-16.72,-9.07,96
BENM,11/09/2010,-9.688125,1.822483,-13.66,-7.44,96
BENM,11/10/2010,-7.682188,3.617304,-14.16,-3.13,96
BENM,11/11/2010,-7.764271,1.492503,-11.32,-5.15,96
BENM,11/12/2010,-6.053958,2.442139,-10.61,-2.58,96
BENM,11/13/2010,-7.439583,2.357473,-12.13,-3.17,96
BENM,11/14/2010,-12.967292,1.596603,-15.87,-10.25,96
BENM,11/15/2010,-15.67,.467943,-16.46,-14.88,96
BENM,11/16/2010,-16.012188,.947743,-17.85,-14.63,96
BENM,11/17/2010,-15.50875,1.569082,-17.63,-13.4,96
BENM,11/18/2010,-11.374167,1.785708,-14.65,-9.16,96
BENM,11/19/2010,-12.290833,1.09094,-14.49,-10.84,96
BENM,11/20/2010,-14.095833,.900265,-16.33,-11.29,96
BENM,11/21/2010,-14.518333,1.118296,-16.98,-12.85,96
BENM,11/22/2010,-14.205,1.650491,-17.62,-12.03,96
BENM,11/23/2010,-14.091354,1.603144,-17.17,-11.76,96
BENM,11/24/2010,-14.252188,1.375038,-17.16,-12.31,96
BENM,11/25/2010,-14.851875,.827135,-16.31,-13.14,96
BENM,11/26/2010,-15.121354,1.352628,-17.24,-13.18,96
BENM,11/27/2010,-15.505625,1.374701,-18.37,-13.41,96
BENM,11/28/2010,-16.617604,1.57085,-19.71,-14.51,96
BENM,11/29/2010,-15.497708,1.403752,-18.57,-13.64,96
BENM,11/30/2010,-16.927708,1.131086,-19.68,-15.24,96
BENM,12/01/2010,-16.568021,1.285347,-18.85,-14.31,96
BENM,12/02/2010,-14.398021,1.799961,-17.78,-11.73,96
BENM,12/03/2010,-12.976771,1.762472,-16.24,-10.86,96
BENM,12/04/2010,-11.9225,.528125,-12.85,-10.77,96
BENM,12/05/2010,-12.059688,.904856,-13.53,-10.55,96
BENM,12/06/2010,-9.321563,1.660921,-12.04,-6.9,96
BENM,12/07/2010,-10.036667,.015275,-10.05,-10.02,3
BENM,12/14/2011,-9.165476,.643073,-10.57,-7.82,42
BENM,12/15/2011,-9.970938,1.013896,-11.91,-8.44,96
BENM,12/16/2011,-12.74625,.42607,-13.89,-11.79,96
BENM,12/17/2011,-12.244167,1.188702,-14.2,-10.39,96
BENM,12/18/2011,-11.737396,.848478,-13.08,-10.45,96
BENM,12/19/2011,-10.137188,1.426572,-12.49,-7.11,96
BENM,12/20/2011,-9.551354,1.559944,-12.23,-7.28,96
BENM,12/21/2011,-6.91875,.916639,-9.36,-5.54,96
BENM,12/22/2011,-7.980833,1.740718,-10.68,-5.7,96
BENM,12/23/2011,-6.666042,2.275099,-10.45,-3.63,96
BENM,12/24/2011,-5.176979,.90329,-7.31,-3.63,96
BENM,12/25/2011,-4.519167,.966979,-6.03,-2.9,96
BENM,12/26/2011,-3.246458,1.246848,-5.38,-.97,96
BENM,12/27/2011,-1.876354,1.209244,-4.14,.35,96
BENM,12/28/2011,-3.754896,.784468,-5.22,-2.11,96
BENM,12/29/2011,-3.603958,1.839081,-6.17,.36,96
BENM,12/30/2011,-4.164688,.834945,-5.68,-2.5,96
BENM,12/31/2011,-3.937396,1.98623,-7.18,-.74,96
BENM,01/01/2012,-3.034896,.948843,-4.89,-1.62,96
BENM,01/02/2012,-7.822188,1.366284,-10.09,-4.84,96
BENM,01/03/2012,-8.130833,.761924,-10.09,-5.99,96
BENM,01/04/2012,-8.523646,.645508,-9.82,-7.23,96
BENM,01/05/2012,-9.18375,.693228,-10.97,-7.68,96
BENM,01/06/2012,-9.302396,1.432687,-11.46,-7.27,96
BENM,01/07/2012,-7.27625,1.281304,-9.3,-5.43,96
BENM,01/08/2012,-6.686979,.842791,-8.46,-5.63,96
BENM,01/09/2012,-5.71875,.816881,-6.84,-4.05,96
BENM,01/10/2012,-6.158125,.920811,-8.33,-4.46,96
BENM,01/11/2012,-3.413125,1.760956,-6.92,-.59,96
BENM,01/12/2012,-2.829896,1.637306,-5.78,.11,96
BENM,01/13/2012,-4.747396,2.17193,-8.51,-1.94,96
BENM,01/14/2012,-3.907708,1.013781,-5.76,-1.88,96
BENM,01/15/2012,-4.846458,1.441241,-7.75,-2.77,96
BENM,01/16/2012,-7.17375,.996259,-8.86,-5.68,96
BENM,01/17/2012,-8.144271,1.474485,-11.09,-6.09,96
BENM,01/18/2012,-6.550833,1.383931,-9.85,-4.57,96
BENM,01/19/2012,-9.724583,1.126599,-11.95,-7.42,96
BENM,01/20/2012,-9.314063,1.260496,-11.88,-7.57,96
BENM,01/21/2012,-8.395208,1.804119,-11.91,-5.9,96
BENM,01/22/2012,-10.391667,.624396,-11.78,-8.91,96
BENM,01/23/2012,-9.905625,.727814,-11.43,-8.08,96
BENM,01/24/2012,-11.185625,.924591,-13.52,-9.31,96
BENM,01/25/2012,-12.960938,1.594273,-15.48,-7.82,96
BENM,01/26/2012,-13.336458,.964316,-15.56,-10.28,96
BENM,01/27/2012,-12.677604,1.510848,-14.99,-10.02,96
BENM,01/28/2012,-11.243438,.995121,-13.01,-9.92,96
BENM,01/29/2012,-10.589479,1.353431,-12.81,-8.44,96
BENM,01/30/2012,-11.798958,1.254106,-14.66,-10.06,96
BENM,01/31/2012,-12.058542,.907989,-13.34,-10.04,96
BENM,02/01/2012,-11.793333,1.517729,-14.79,-9.76,96
BENM,02/02/2012,-11.898854,.898564,-14.09,-10.55,96
BENM,02/03/2012,-11.421354,1.907824,-14.6,-8.53,96
BENM,02/04/2012,-11.866771,1.023918,-13.58,-10.39,96
BENM,02/05/2012,-14.075313,1.1959,-16.86,-12.5,96
BENM,02/06/2012,-12.010938,1.545702,-13.97,-9.46,96
BENM,02/07/2012,-9.451771,1.585674,-12.26,-7.28,96
BENM,02/08/2012,-8.844896,2.19833,-13.22,-5.97,96
BENM,02/09/2012,-10.981563,1.591441,-14.34,-8.81,96
BENM,02/10/2012,-12.615313,1.887943,-16.05,-9.99,96
BENM,02/11/2012,-12.855938,2.20719,-17.08,-10.06,96
BENM,02/12/2012,-14.918958,1.104979,-17.26,-13.59,96
BENM,02/13/2012,-14.640938,.73253,-15.6,-12.43,96
BENM,02/14/2012,-14.599271,1.577442,-16.89,-10.33,96
BENM,02/15/2012,-15.806667,2.857115,-20.35,-9.36,96
BENM,02/16/2012,-18.289063,2.051708,-22.02,-14.65,96
BENM,02/17/2012,-19.426979,2.310778,-23.18,-15.69,96
BENM,02/18/2012,-16.684688,5.592908,-24.31,-9.46,96
BENM,02/19/2012,-7.226979,1.469912,-10.1,-4.92,96
BENM,02/20/2012,-2.296354,2.651949,-6.7,.86,96
BENM,02/21/2012,-4.967083,2.305717,-10.13,.33,96
BENM,02/22/2012,-11.446979,1.723443,-15.27,-8.3,96
BENM,02/23/2012,-13.060313,2.809999,-17.81,-8.88,96
BENM,02/24/2012,-14.564271,2.000844,-17.93,-11.25,96
BENM,02/25/2012,-17.536667,2.090494,-20.96,-14.52,96
BENM,02/26/2012,-17.314896,.902064,-18.9,-15.71,96
BENM,02/27/2012,-16.413854,1.470701,-20.12,-13.55,96
BENM,02/28/2012,-17.616146,1.640024,-20.57,-13.27,96
BENM,02/29/2012,-19.334583,.860503,-21,-16.96,96
BENM,03/01/2012,-18.649896,2.154513,-23.83,-15.61,96
BENM,03/02/2012,-22.674167,2.590575,-26.98,-19.44,96
BENM,03/03/2012,-24.013125,1.932987,-27.22,-21.23,96
BENM,03/04/2012,-23.723021,3.494199,-29.25,-18.72,96
BENM,03/05/2012,-21.184479,1.255143,-23.43,-18.62,96
BENM,03/06/2012,-21.670833,2.512726,-26.06,-17.46,96
BENM,03/07/2012,-23.015104,2.597227,-27.08,-18.2,96
BENM,03/08/2012,-23.663021,3.226739,-29.1,-18.49,96
BENM,03/09/2012,-23.721979,2.765295,-27.92,-19.54,96
BENM,03/10/2012,-19.611042,5.247386,-26.81,-12.9,96
BENM,03/11/2012,-14.545833,1.304974,-16.32,-12.44,96
BENM,03/12/2012,-13.061771,1.921073,-17.61,-9.12,96
BENM,03/13/2012,-14.866042,2.192455,-18.54,-11.6,96
BENM,03/14/2012,-14.57375,1.364531,-17.85,-12.02,96
BENM,03/15/2012,-17.166563,2.508959,-20.36,-11.23,96
BENM,03/16/2012,-20.304271,2.368692,-24.96,-14.72,96
BENM,03/17/2012,-25.983333,1.331461,-28.77,-24.28,96
BENM,03/18/2012,-24.693438,2.505003,-28.12,-18.81,96
BENM,03/19/2012,-26.639167,1.791884,-29.77,-21.89,96
BENM,03/20/2012,-26.366146,2.189561,-30.16,-20.57,96
BENM,03/21/2012,-29.350625,2.468155,-32.35,-23.88,96
BENM,03/22/2012,-27.418021,3.907491,-32.37,-20.22,96
BENM,03/23/2012,-22.295521,4.402521,-29.77,-16.27,96
BENM,03/24/2012,-18.324271,2.235075,-24.93,-15.02,96
BENM,03/25/2012,-26.465,2.242807,-30.52,-21.42,96
